10/11/2024,Dia do Município,MUNICIPAL,Aniversário da Cidade,CE,2301703
19/03/2024,São José,MUNICIPAL,Dia de São José,CE,2303709
15/08/2024,N. Sra. dos Prazeres,MUNICIPAL,Padrodeira de Caucaia,CE,2303709
15/10/2024,Dia do município,MUNICIPAL,Aniversário de Caucaia,CE,2303709
19/03/2024,São José,MUNICIPAL,Dia de São José,CE,2303808
19/03/2024,São José,MUNICIPAL,Dia de São José,CE,2304202
03/05/2024,Aniversário da Cidade,MUNICIPAL,Aniversário da Cidade,CE,2304236
19/03/2024,São José,MUNICIPAL,Dia de São José,CE,2304301
19/03/2024,São José,MUNICIPAL,"Dia de São José, padroeiro do estado do Ceará, conforme a Lei nº 8796 de 09 de dezembro de 2003",CE,2304400
29/03/2024,Sexta-feira Santa,MUNICIPAL,conforme a Lei nº 8796 de 09 de dezembro de 2003,CE,2304400
13/04/2024,Aniversário de Fortaleza,MUNICIPAL,"conforme Lei nº 7535, de 16 de junho 1994",CE,2304400
30/05/2024,Corpus Christi,MUNICIPAL,conforme a Lei nº 8796 de 09 de dezembro de 2003,CE,2304400
15/08/2024,N. Senhora da Assunção,MUNICIPAL,"Nossa Senhora da Assunção, Padroeira de Fortaleza, conforme a Lei nº 8796 de 09 de dezembro de 2003",CE,2304400
19/03/2024,São José,MUNICIPAL,Dia de São José,CE,2304459
19/03/2024,São José,MUNICIPAL,Dia de São José,CE,2305233
19/03/2024,São José,MUNICIPAL,Dia de São José,CE,2305308
22/01/2024,Emancipação,MUNICIPAL,Emancipação política do município,CE,2305357
19/03/2024,São José,MUNICIPAL,Dia de São José,CE,2305357
19/03/2024,São José,MUNICIPAL,Dia de São José,CE,2305407
25/01/2024,Aniversário da Cidade,MUNICIPAL,Aniversário da Cidade,CE,2305506
19/03/2024,São José,MUNICIPAL,Dia de São José,CE,2305506
05/02/2024,Aniversário,MUNICIPAL,Aniversário do município,CE,2306553
24/06/2024,São João,MUNICIPAL,Homenagem a São João Batista,CE,2306553
13/10/2024,N. Sra. de Fátima,MUNICIPAL,Padroeira do Município,CE,2306553
19/03/2024,São José,MUNICIPAL,Dia de São José,CE,2307601
19/03/2024,São José,MUNICIPAL,Dia de São José,CE,2307650
19/03/2024,São José,MUNICIPAL,Dia de São José,CE,2308351
19/03/2024,São José,MUNICIPAL,Dia de São José,CE,2308401
19/03/2024,São José,MUNICIPAL,Dia de São José,CE,2311207
15/04/2024,Dia do Evangélico,MUNICIPAL,Dia do Evangélico,CE,2311405
27/11/2024,Feriado Municipal,MUNICIPAL,Aniversário da passagem da imagem de Nossa Senhora de Fátima na cidade de Russas,CE,2311801
19/03/2024,São José,MUNICIPAL,Dia de São José,CE,2311959
19/03/2024,São José,MUNICIPAL,Dia de São José,CE,2312700
19/03/2024,São José,MUNICIPAL,Dia de São José,CE,2313807
19/03/2024,São José,MUNICIPAL,Dia de São José,ES,3200136
19/03/2024,São José,MUNICIPAL,Dia de São José,ES,3200359
04/10/2024,Aniversário da cidade,MUNICIPAL,"De acordo com o decreto da Lei nº 131, de 17 de outubro de 2005",ES,3200904
31/10/2024,Dia do Evangélico Francisquense,MUNICIPAL,"De acordo com a Lei nº 0508, de 11 de novembro de 2013.",ES,3200904
28/05/2024,Dia do município,MUNICIPAL,De acordo com a Lei nº 371/1986,ES,3201100
16/10/2024,São Geraldo Magela,MUNICIPAL,"Padroeiro do município, de acordo com a lei nº 044/2000",ES,3201100
08/12/2024,Imaculada Conceição,MUNICIPAL,De acordo com a Lei nº 035/2009,ES,3201100
29/03/2024,Sexta-feira Santa,MUNICIPAL,conforme Lei nº 317/1967,ES,3201308
13/04/2024,Nossa Senhora da Penha,MUNICIPAL,conforme Lei Municipal nº 317/1967,ES,3201308
30/05/2024,Corpus Christi,MUNICIPAL,conforme Lei nº 317/1967,ES,3201308
24/06/2024,São João Batista,MUNICIPAL,"Dia de São João Batista, Aniversário de Cariacica - conforme Lei Municipal nº 317/1967",ES,3201308
20/11/2024,Dia da Consciência Negra,MUNICIPAL,Dia da Consciência Negra,ES,3201308
19/03/2024,São José,MUNICIPAL,Dia de São José,ES,3202256
20/11/2024,Dia da Consciência Negra,MUNICIPAL,http://www.guarapari.es.gov.br/v3/index.php/servicos-ao-cidadao/feriados-e-datas-comemorativas.html,ES,3202405
20/01/2024,São Sebastião,MUNICIPAL,Dia de São Sebastião,ES,3202900
18/04/2024,Emancipação política,MUNICIPAL,Emancipação politica do Município,ES,3202900
24/05/2024,N. Sra. Auxiliadora,MUNICIPAL,Dia de Nossa Senhora Auxiliadora ,ES,3202900
31/10/2024,Reforma Protestante,MUNICIPAL,Reforma Protestante,ES,3202900
19/03/2024,São José,MUNICIPAL,Dia de São José,ES,3203403
19/03/2024,São José,MUNICIPAL,Dia de São José,ES,3204807
29/03/2024,Paixão de Cristo,MUNICIPAL,Paixão de Cristo,ES,3204906
30/05/2024,Corpus Christi,MUNICIPAL,Corpus Christi,ES,3204906
21/09/2024,Emancipação,MUNICIPAL,Emancipação política do município,ES,3204906
27/12/2024,São Benedito,MUNICIPAL,Dia de São Benedito,ES,3204906
29/06/2024,Dia de São Pedro,MUNICIPAL,Lei nº 228 de 1967,ES,3205002
08/12/2024,Nossa Senhora da Conceição,MUNICIPAL,Lei nº 228 de 1967,ES,3205002
26/12/2024,Dia do Serrano,MUNICIPAL,Lei nº 228 de 1967,ES,3205002
29/03/2024,Sexta-feira Santa,MUNICIPAL,"Feriado, conforme Lei 5.622 de 2015",ES,3205200
28/04/2024,Festa da Penha,MUNICIPAL,"Feriado, conforme Lei 5.622 de 2015",ES,3205200
23/05/2024,Dia da Colonização,MUNICIPAL,Dia da Colonização do Solo Espírito-Santense,ES,3205200
30/05/2024,Corpus Christi,MUNICIPAL,"Feriado, conforme Lei 5.622 de 2015",ES,3205200
29/03/2024,Sexta-feira Santa,MUNICIPAL,"conforme Lei Municipal nº 1.732, de 1967",ES,3205309
08/04/2024,Nossa Senhora da Penha,MUNICIPAL,"Sempre comemorado oito dias após o domingo de Páscoa, de acordo com o Decreto nº 16.896",ES,3205309
30/05/2024,Corpus Christi,MUNICIPAL,"conforme Lei Municipal nº 1.732, de 1967",ES,3205309
08/09/2024,Nossa Senhora da Vitória,MUNICIPAL,"conforme Lei Municipal nº 1.732, de 1967",ES,3205309
14/11/2024,Emancipação política,MUNICIPAL,Emancipação política de Aparecida de Goiânia,GO,5201405
21/10/2024,Aniversário da Cidade,MUNICIPAL,Comemorações da Fundação da Cidade: 21 de Outubro de 1911,GO,5204508
24/05/2024,Nossa Senhora Auxiliadora,MUNICIPAL,conforme Lei nº 701 de 30 agosto de 1956,GO,5208707
24/10/2024,Aniversário de Goiânia,MUNICIPAL,conforme a Lei nº 6968 de 19 de junho de 1991,GO,5208707
20/11/2024,Dia da Consciência Negra,MUNICIPAL,conforme a Lei nº 8786/2009,GO,5208707
26/07/2024,Fundação da Cidade,MUNICIPAL,Comemorações da Fundação da Cidade de Goiás,GO,5208905
19/03/2024,São José,MUNICIPAL,Dia de São José,GO,5209937
19/03/2024,São José,MUNICIPAL,Dia de São José,GO,5210000
19/03/2024,São José,MUNICIPAL,Dia de São José,GO,5213905
19/03/2024,São José,MUNICIPAL,Dia de São José,GO,5214606
08/10/2024,Aniversário da Cidade,MUNICIPAL,Aniversário de Petrolina de Goiás,GO,5216809
19/03/2024,São José,MUNICIPAL,Dia de São José,GO,5217609
30/05/2024,Corpus Christi,MUNICIPAL,Corpus Christi,GO,5219100
23/10/2024,Aniversário da cidade,MUNICIPAL,Aniversário de Santa Bárbara de Goiás,GO,5219100
04/12/2024,Santa Bárbara,MUNICIPAL,"Dia de Santa Bárbara, padroeira do município",GO,5219100
15/06/2024,Aniversário,MUNICIPAL,Dia do Aniversário do Município de Valparaíso de Goiás,GO,5221858
04/10/2024,Dia do Padroeiro,MUNICIPAL,Dia do Padroeiro do Município de Valparaíso de Goiás,GO,5221858
30/11/2024,Dia do Evangélico,MUNICIPAL,Dia do Evangélico,GO,5221858
19/03/2024,São José,MUNICIPAL,Dia de São José,GO,5222005
10/11/2024,Aniversário da Cidade,MUNICIPAL,Aniversário da Cidade,MA,2102325
19/03/2024,São José,MUNICIPAL,Dia de São José,MA,2103000
29/03/2024,Aniversário da Cidade,MUNICIPAL,Aniversário da Cidade de Chapadinha,MA,2103208
15/09/2024,Nossa Senhora das Dores,MUNICIPAL,Comemorações da Padroeira da Cidade,MA,2103208
19/03/2024,São José,MUNICIPAL,Dia de São José,MA,2103901
10/11/2024,Aniversário da Cidade,MUNICIPAL,Aniversário da Cidade,MA,2104651
19/03/2024,São José,MUNICIPAL,Dia de São José,MA,2105005
19/03/2024,São José,MUNICIPAL,Dia de São José,MA,2105708
28/11/2024,Memória de Paulo G. Souza,MUNICIPAL,"O Projeto de Lei Nº 005/2017, feriado em memória de Paulo Germano de Souza, ex-prefeito de Maracaçumé",MA,2106326
19/03/2024,São José,MUNICIPAL,Dia de São José,MA,2111201
29/03/2024,Sexta-feira Santa,MUNICIPAL,"conforme Lei nº 3432, de 06 de fevereiro de 1996",MA,2111300
29/06/2024,São Pedro,MUNICIPAL,"conforme Lei nº 3432, de 06 de fevereiro de 1996",MA,2111300
08/09/2024,Natividade de Nossa Senhora,MUNICIPAL,"conforme Lei nº 3432, de 06 de fevereiro de 1996",MA,2111300
21/10/2024,Dia do Comerciário,MUNICIPAL,Feriado para a categoria,MA,2111300
08/12/2024,Nossa Senhora da Conceição,MUNICIPAL,"conforme Lei nº 3432, de 06 de fevereiro de 1996",MA,2111300
19/03/2024,"Homenagem a São José, Padroeiro do Município",MUNICIPAL,De acordo com a Lei Municipal nº 1210/2001,MA,2112209
15/10/2024,Homenagem à N. S.do Rosário de Fátima,MUNICIPAL,De acordo com a Lei Municipal nº 126 de 13 de outubro de 1953,MA,2112209
19/03/2024,Dia de São José,MUNICIPAL,"Consagrado a São José, padroeiro da cidade, segundo decreto 1723/1996",MG,3101508
29/03/2024,Sexta-Feira Santa,MUNICIPAL,"Sexta-Feira Santa, conforme decreto 1723/1996",MG,3101508
30/05/2024,Corpus Christi,MUNICIPAL,"Corpus Christi, conforme decreto 1723/1996",MG,3101508
28/09/2024,Aniversário da Cidade,MUNICIPAL,"Aniversário da cidade e consagrado a São Cosme e São Damião, segundo decreto 1723/1996",MG,3101508
20/11/2024,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 2.489, de 12 de março de 2007",MG,3101508
19/03/2024,São José,MUNICIPAL,Dia de São José,MG,3102100
13/02/2024,Carnaval,MUNICIPAL,"Terça feira de carnaval, feriado municipal instituído pela Lei Municipal nº 6.725/2014",MG,3104007
29/03/2024,Sexta-Feira Santa,MUNICIPAL,Feriado municipal instituído pela Lei Municipal nº 6.725/2014,MG,3104007
30/05/2024,Corpus Christi,MUNICIPAL,Feriado municipal instituído pela Lei Municipal nº 6.725/2014,MG,3104007
08/08/2024,Dia de São Domingos,MUNICIPAL,"Festa de São Domingos, Feriado municipal instituído pela Lei Municipal nº 6.725/2014",MG,3104007
15/08/2024,Nossa Sra Abadia,MUNICIPAL,"Festa de Nossa Senhora Abadia, Feriado municipal instituído pela Lei Municipal nº 6.725/2014",MG,3104007
19/12/2024,Dia do Município,MUNICIPAL,"Dia do Município, feriado municipal instituído pela Lei Orgânica Municipal",MG,3104007
19/03/2024,São José,MUNICIPAL,Dia de São José,MG,3105707
29/03/2024,Sexta-feira Santa,MUNICIPAL,"conforme Lei nº 1327, de 08 de fevereiro de 1967",MG,3106200
30/05/2024,Corpus Christi,MUNICIPAL,"conforme Lei nº 1327, de 08 de fevereiro de 1967",MG,3106200
15/08/2024,Assunção de Nossa Senhora,MUNICIPAL,"conforme Lei nº 1327, de 08 de fevereiro de 1967",MG,3106200
08/12/2024,Imaculada Conceição,MUNICIPAL,"conforme Lei nº 1327, de 08 de fevereiro de 1967",MG,3106200
19/03/2024,São José,MUNICIPAL,"Dia de São José, padroeiro da cidade",MG,3106903
13/06/2024,Santo Antônio,MUNICIPAL,Dia de Santo Antônio,MG,3106903
29/03/2024,Sexta-Feira Santa,MUNICIPAL,"feriado municipal religioso instituído pela Lei Municipal 713, de 30 de dezembro de 1.976",MG,3107406
30/05/2024,Corpus Christi,MUNICIPAL,"feriado municipal religioso instituído pela Lei Municipal 713, de 30 de dezembro de 1.976",MG,3107406
01/06/2024,Emancipação do Município,MUNICIPAL,"feriado cívico instituído pela Lei Municipal 713, de 30 de dezembro de 1.976",MG,3107406
19/08/2024,Asunção de N. Senhora,MUNICIPAL,feriado religioso instituído pela Lei Municipal 713/76 e alterada pela Lei nº 2.328/13,MG,3107406
19/03/2024,São José,MUNICIPAL,Dia de São José,MG,3108404
19/03/2024,São José,MUNICIPAL,Dia de São José,MG,3112406
27/11/2024,N. Sra das Graças,MUNICIPAL,"Homenagem à Nossa Senhora Das Graças - Medalha Milagrosa, Projeto de Lei 1.799/2017",MG,3112604
19/03/2024,São José,MUNICIPAL,Dia de São José,MG,3113008
20/01/2024,São Sebastião,MUNICIPAL," Dia de São Sebastião, padroeiro da cidade",MG,3113701
29/03/2024,Paixão de Cristo,MUNICIPAL,Paixão de Cristo,MG,3113701
30/05/2024,Corpus Christi,MUNICIPAL,Corpus Christi,MG,3113701
17/12/2024,Emancipação,MUNICIPAL,Aniversário de Emancipação Política do Município,MG,3113701
29/03/2024,Sexta-Feira Santa,MUNICIPAL,Sexta Feira Santa,MG,3114501
30/05/2024,Corpus Christi,MUNICIPAL,Dia de Corpus Christi,MG,3114501
16/07/2024,N. Senhora do Carmo,MUNICIPAL,Dia da Padroeira Nossa Senhora do Carmo,MG,3114501
27/12/2024,Aniversário da Cidade,MUNICIPAL,Dia do aniversário do Município,MG,3114501
30/05/2024,Corpus Christi,MUNICIPAL,Corpus Christi,MG,3115359
08/12/2024,N. Senhora da Conceição,MUNICIPAL,Dia de Nossa Senhora da Conceição,MG,3115359
19/03/2024,Dia de São José,MUNICIPAL,"Data em que se comemora o dia do Padroeiro do Município, Santo São José",MG,3117876
29/03/2024,Sexta-Feira Santa,MUNICIPAL,Sexta-Feira Santa,MG,3117876
30/05/2024,Corpus Christi,MUNICIPAL,Dia de Corpus Christi,MG,3117876
18/10/2024,Dia de Mãe Rainha,MUNICIPAL,Consagrado à Mãe Rainha - dia de Nossa Senhora de Schoestatt,MG,3117876
21/12/2024,Aniversário do Município,MUNICIPAL,"Data de emancipação política de Confins, conforme Lei Estadual nº 12.030, de 21 de dezembro de 1995.",MG,3117876
19/03/2024,São José,MUNICIPAL,Dia de São José,MG,3117900
19/03/2024,São José,MUNICIPAL,Dia de São José,MG,3118403
29/03/2024,Sexta-feira da Paixão,MUNICIPAL,conforme Lei nº 3.484/2001,MG,3118601
30/05/2024,Corpus Christi,MUNICIPAL,conforme Lei nº 3.484/2001,MG,3118601
20/11/2024,Consciência Negra,MUNICIPAL,Conforme Lei nº 4.701/2014,MG,3118601
26/07/2024,Nossa Sra Santana,MUNICIPAL,Dia de Nossa Senhora Santana,MG,3119302
19/03/2024,São José,MUNICIPAL,Dia de São José,MG,3119807
19/03/2024,São José,MUNICIPAL,Dia de São José,MG,3125200
29/03/2024,Sexta-Feira Santa,MUNICIPAL,Sexta-Feira Santa,MG,3128709
30/05/2024,Corpus Christi,MUNICIPAL,Corpus Christi,MG,3128709
01/06/2024,Aniversário da Cidade,MUNICIPAL,Comemorações do Aniversário do Municipio,MG,3128709
15/09/2024,Dia de N. Sra da Dores,MUNICIPAL,"Dia de Nossa Senhora da Dores, padroeira do Município",MG,3128709
20/11/2024,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal n 1864, de 09.12.2008",MG,3129509
29/03/2024,Paixão de Cristo,MUNICIPAL,Paixão de Cristo,MG,3131307
29/04/2024,Emancipação,MUNICIPAL,Emancipação política de Ipatinga,MG,3131307
30/05/2024,Corpus Christi,MUNICIPAL,Corpus Christi,MG,3131307
15/08/2024,Nossa Senhora,MUNICIPAL,Assunção de Nossa Senhora,MG,3131307
19/03/2024,Aniversário da Cidade,MUNICIPAL,Aniversário da Cidade de Itajubá,MG,3132404
19/03/2024,São José,MUNICIPAL,Dia de São José,MG,3133006
19/03/2024,São José,MUNICIPAL,Dia de São José,MG,3134103
19/03/2024,Dia de São José,MUNICIPAL,"Dia de São José, padroeiro da cidade",MG,3134202
15/08/2024,Nossa Senhora da Abadia,MUNICIPAL,"Feriado, segundo Lei nº 2.205, de 10 de agosto de 1983",MG,3134202
16/09/2024,São Cornélio e Aniversário,MUNICIPAL,"Dia de São Cornélio e Aniversário da Cidade, segundo Lei nº 2.205, de 10 de agosto de 1983",MG,3134202
19/03/2024,São José,MUNICIPAL,Dia de São José,MG,3134301
14/02/2024,Quarta-Feira de Cinzas,MUNICIPAL,"Quarta-Feira de Cinzas, feriado conforme lei nº 603, de 05 de março de 1996",MG,3134707
20/11/2024,Dia da Consciência Negra,MUNICIPAL,Lei Municipal no 1687,MG,3134905
30/05/2024,Corpus Christi,MUNICIPAL,Corpus Christi,MG,3137601
17/12/2024,Aniversário da Cidade,MUNICIPAL,Aniversário da Cidade de Lagoa Santa,MG,3137601
30/05/2024,Corpus Christi,MUNICIPAL,Corpus Christi,MG,3140001
16/07/2024,Aniversário,MUNICIPAL,Aniversário da Cidade de Mariana ,MG,3140001
08/12/2024,N. Sra. da Conceição,MUNICIPAL,Dia de Nossa Senhora da Conceição,MG,3140001
19/03/2024,São José,MUNICIPAL,Dia de São José,MG,3141306
19/03/2024,São José,MUNICIPAL,Dia de São José,MG,3144102
19/03/2024,São José,MUNICIPAL,Dia de São José,MG,3144706
19/03/2024,São José,MUNICIPAL,Dia de São José,MG,3147303
24/05/2024,Aniversário,MUNICIPAL,Aniversário da cidade,MG,3148004
15/08/2024,Assunção de Nossa Senhora,MUNICIPAL,Assunção de Nossa Senhora (Lei nº 5.280/03),MG,3148004
29/03/2024,Paixão de Cristo,MUNICIPAL,Feriado municipal de acordo com a Lei Ordinária 5070/2011,MG,3152501
30/05/2024,Corpus Christi,MUNICIPAL,Feriado municipal de acordo com a Lei Ordinária 5070/2011,MG,3152501
