19/03/2023,"Dia de São José",MUNICIPAL,"",BA,Itabuna 
24/06/2023,"Dia de São João",MUNICIPAL,"",BA,Itabuna 
28/07/2023,"Aniversário de Itabuna",MUNICIPAL,"",BA,Itabuna 
26/01/2023,"Feriado Municipal",MUNICIPAL,"",BA,Itacaré 
29/09/2023,"Feriado Municipal",MUNICIPAL,"",BA,Itacaré 
25/09/2023,"Feriado Municipal",MUNICIPAL,"",BA,Itaeté 
27/11/2023,"Feriado Municipal",MUNICIPAL,"",BA,Itaeté 
24/06/2023,"Feriado Municipal",MUNICIPAL,"",BA,Itagi 
10/12/2023,"Feriado Municipal",MUNICIPAL,"",BA,Itagi 
06/07/2023,"Feriado Municipal",MUNICIPAL,"",BA,Itagibá 
14/08/2023,"Feriado Municipal",MUNICIPAL,"",BA,Itagibá 
23/04/2023,"Feriado Municipal",MUNICIPAL,"",BA,Itagimirim 
13/06/2023,"Dia de Santo Antônio",MUNICIPAL,"",BA,Itaju do Colônia 
24/06/2023,"Feriado Municipal",MUNICIPAL,"",BA,Itaju do Colônia 
19/07/2023,"Feriado Municipal",MUNICIPAL,"",BA,Itaju do Colônia 
23/11/2023,"Feriado Municipal",MUNICIPAL,"",BA,Itaju do Colônia 
24/06/2023,"Feriado Municipal",MUNICIPAL,"",BA,Itajuípe 
12/12/2023,"Feriado Municipal",MUNICIPAL,"",BA,Itajuípe 
24/06/2023,"Feriado Municipal",MUNICIPAL,"",BA,Itamaraju 
27/09/2023,"Feriado Municipal",MUNICIPAL,"",BA,Itamaraju 
20/01/2023,"Feriado Municipal",MUNICIPAL,"",BA,Itambé 
24/06/2023,"Feriado Municipal",MUNICIPAL,"",BA,Itambé 
12/08/2023,"Feriado Municipal",MUNICIPAL,"",BA,Itambé 
24/06/2023,"Feriado Municipal",MUNICIPAL,"",BA,Itanhém 
14/08/2023,"Feriado Municipal",MUNICIPAL,"",BA,Itanhém 
15/08/2023,"Feriado Municipal",MUNICIPAL,"",BA,Itanhém 
07/01/2023,"Feriado Municipal",MUNICIPAL,"",BA,Itaparica 
24/06/2023,"Feriado Municipal",MUNICIPAL,"",BA,Itaparica 
10/08/2023,"Feriado Municipal",MUNICIPAL,"",BA,Itaparica 
20/11/2023,"Dia da Consciência Negra",MUNICIPAL,"",BA,Itaparica 
06/08/2023,"Feriado Municipal",MUNICIPAL,"",BA,Itapé 
28/12/2023,"Feriado Municipal",MUNICIPAL,"",BA,Itapé 
19/03/2023,"São José",MUNICIPAL,"Dia de São José",BA,Itapetinga 
24/06/2023,"Feriado Municipal",MUNICIPAL,"",BA,Itapetinga 
12/12/2023,"Feriado Municipal",MUNICIPAL,"",BA,Itapetinga 
28/04/2023,"Feriado Municipal",MUNICIPAL,"",BA,Itapicuru 
24/06/2023,"Feriado Municipal",MUNICIPAL,"",BA,Itapicuru 
24/12/2023,"Feriado Municipal",MUNICIPAL,"",BA,Itapicuru 
24/06/2023,"Feriado Municipal",MUNICIPAL,"",BA,Itapitanga 
21/12/2023,"Feriado Municipal",MUNICIPAL,"",BA,Itapitanga 
19/07/2023,"Feriado Municipal",MUNICIPAL,"",BA,Itaquara 
08/09/2023,"Feriado Municipal",MUNICIPAL,"",BA,Itaquara 
20/05/2023,"Feriado Municipal",MUNICIPAL,"",BA,Itarantim 
13/06/2023,"Dia de Santo Antônio",MUNICIPAL,"",BA,Itarantim 
15/06/2023,"Feriado Municipal",MUNICIPAL,"",BA,Itarantim 
24/06/2023,"Feriado Municipal",MUNICIPAL,"",BA,Itarantim 
13/06/2023,"Dia de Santo Antônio",MUNICIPAL,"",BA,Itiruçu 
01/09/2023,"Feriado Municipal",MUNICIPAL,"",BA,Itiruçu 
17/01/2023,"Feriado Municipal",MUNICIPAL,"",BA,Itiúba 
24/06/2023,"Feriado Municipal",MUNICIPAL,"",BA,Itiúba 
23/09/2023,"Feriado Municipal",MUNICIPAL,"",BA,Itiúba 
08/12/2023,"Feriado Municipal",MUNICIPAL,"",BA,Itiúba 
13/06/2023,"Dia de Santo Antônio",MUNICIPAL,"",BA,Itororó 
22/08/2023,"Feriado Municipal",MUNICIPAL,"",BA,Itororó 
24/06/2023,"Feriado Municipal",MUNICIPAL,"",BA,Ituaçu 
15/08/2023,"Feriado Municipal",MUNICIPAL,"",BA,Ituaçu 
26/08/2023,"Feriado Municipal",MUNICIPAL,"",BA,Ituaçu 
03/09/2023,"Feriado Municipal",MUNICIPAL,"",BA,Ituaçu 
14/08/2023,"Feriado Municipal",MUNICIPAL,"",BA,Ituberá 
30/11/2023,"Feriado Municipal",MUNICIPAL,"",BA,Ituberá 
08/12/2023,"Feriado Municipal",MUNICIPAL,"",BA,Ituberá 
24/02/2023,"Feriado Municipal",MUNICIPAL,"",BA,Iuiú 
13/12/2023,"Feriado Municipal",MUNICIPAL,"",BA,Iuiú 
08/09/2023,"Feriado Municipal",MUNICIPAL,"",BA,Jacaraci 
13/06/2023,"Dia de Santo Antônio",MUNICIPAL,"",BA,Jacobina 
08/12/2023,"Feriado Municipal",MUNICIPAL,"",BA,Jacobina 
18/05/2023,"Feriado Municipal",MUNICIPAL,"",BA,Jaguaquara 
24/05/2023,"Feriado Municipal",MUNICIPAL,"",BA,Jaguaquara 
24/06/2023,"Feriado Municipal",MUNICIPAL,"",BA,Jaguaquara 
24/06/2023,"Feriado Municipal",MUNICIPAL,"",BA,Jaguarari 
06/08/2023,"Feriado Municipal",MUNICIPAL,"",BA,Jaguarari 
13/06/2023,"Dia de Santo Antônio",MUNICIPAL,"",BA,Jandaíra 
14/06/2023,"Feriado Municipal",MUNICIPAL,"",BA,Jandaíra 
24/06/2023,"Feriado Municipal",MUNICIPAL,"",BA,Jandaíra 
13/06/2023,"Dia de Santo Antônio",MUNICIPAL,"",BA,Jequié 
24/06/2023,"São João Batista",MUNICIPAL,"",BA,Jequié 
20/08/2023,"Dia do Evangélico",MUNICIPAL,"Dia do Evangélico, conforme a Lei Nº 2.053, de 06 de Junho de 2018",BA,Jequié 
25/10/2023,"Aniversário da Cidade",MUNICIPAL,"Aniversário da Cidade de Jequié",BA,Jequié 
23/06/2023,"Feriado Municipal",MUNICIPAL,"",BA,Jeremoabo 
24/06/2023,"Feriado Municipal",MUNICIPAL,"",BA,Jeremoabo 
06/07/2023,"Feriado Municipal",MUNICIPAL,"",BA,Jeremoabo 
31/01/2023,"Feriado Municipal",MUNICIPAL,"",BA,Jiquiriçá 
24/06/2023,"Feriado Municipal",MUNICIPAL,"",BA,Jiquiriçá 
08/12/2023,"Feriado Municipal",MUNICIPAL,"",BA,Jitaúna 
31/10/2023,"Feriado Municipal",MUNICIPAL,"",BA,João Dourado 
15/07/2023,"Feriado Municipal",MUNICIPAL,"",BA,Juazeiro 
08/09/2023,"Feriado Municipal",MUNICIPAL,"",BA,Juazeiro 
20/01/2023,"Feriado Municipal",MUNICIPAL,"",BA,Jussara 
19/03/2023,"São José",MUNICIPAL,"Dia de São José",BA,Jussara 
13/05/2023,"Feriado Municipal",MUNICIPAL,"",BA,Jussara 
27/07/2023,"Feriado Municipal",MUNICIPAL,"",BA,Jussara 
02/02/2023,"Feriado Municipal",MUNICIPAL,"",BA,Jussiape 
09/07/2023,"Feriado Municipal",MUNICIPAL,"",BA,Jussiape 
13/06/2023,"Dia de Santo Antônio",MUNICIPAL,"",BA,Lagoa Real 
24/06/2023,"Feriado Municipal",MUNICIPAL,"",BA,Lagoa Real 
06/08/2023,"Feriado Municipal",MUNICIPAL,"",BA,Lagoa Real 
24/06/2023,"Feriado Municipal",MUNICIPAL,"",BA,Laje 
20/07/2023,"Feriado Municipal",MUNICIPAL,"",BA,Laje 
08/12/2023,"Feriado Municipal",MUNICIPAL,"",BA,Laje 
31/05/2023,"Feriado Municipal",MUNICIPAL,"",BA,Lajedão 
02/03/2023,"Feriado Municipal",MUNICIPAL,"",BA,Lajedo do Tabocal 
13/06/2023,"Dia de Santo Antônio",MUNICIPAL,"",BA,Lajedo do Tabocal 
29/09/2023,"Feriado Municipal",MUNICIPAL,"",BA,Lajedo do Tabocal 
13/06/2023,"Dia de Santo Antônio",MUNICIPAL,"",BA,Lamarão 
09/05/2023,"Feriado Municipal",MUNICIPAL,"",BA,Lapão 
24/06/2023,"Feriado Municipal",MUNICIPAL,"",BA,Lapão 
15/01/2023,"St° Amaro de Ipitanga",MUNICIPAL,"Padroeiro da cidade",BA,Lauro de Freitas 
07/04/2023,"Paixão de Cristo",MUNICIPAL,"Paixão de Cristo",BA,Lauro de Freitas 
24/06/2023,"São João",MUNICIPAL,"Dia de São João",BA,Lauro de Freitas 
20/11/2023,"Consciência Negra",MUNICIPAL,"Dia Municipal da Consciência Negra",BA,Lauro de Freitas 
02/02/2023,"Feriado Municipal",MUNICIPAL,"",BA,Lençóis 
20/05/2023,"Feriado Municipal",MUNICIPAL,"",BA,Lençóis 
24/06/2023,"Feriado Municipal",MUNICIPAL,"",BA,Lençóis 
08/12/2023,"Feriado Municipal",MUNICIPAL,"",BA,Lençóis 
12/04/2023,"Feriado Municipal",MUNICIPAL,"",BA,Licínio de Almeida 
24/06/2023,"Feriado Municipal",MUNICIPAL,"",BA,Licínio de Almeida 
08/12/2023,"Feriado Municipal",MUNICIPAL,"",BA,Licínio de Almeida 
28/01/2023,"S. Gonçalo Canabrava",MUNICIPAL,"Homenagem aos festejos de São Gonçalo de Canabrava",BA,Livramento de Nossa Senhora 
06/08/2023,"Feriado Municipal",MUNICIPAL,"",BA,Livramento de Nossa Senhora 
15/08/2023,"Feriado Municipal",MUNICIPAL,"",BA,Livramento de Nossa Senhora 
30/03/2023,"Feriado Municipal",MUNICIPAL,"",BA,Luís Eduardo Magalhães 
24/06/2023,"Feriado Municipal",MUNICIPAL,"",BA,Luís Eduardo Magalhães 
02/08/2023,"Feriado Municipal",MUNICIPAL,"",BA,Luís Eduardo Magalhães 
13/12/2023,"Feriado Municipal",MUNICIPAL,"",BA,Macajuba 
03/04/2023,"Feriado Municipal",MUNICIPAL,"",BA,Macarani 
29/06/2023,"Feriado Municipal",MUNICIPAL,"",BA,Macarani 
24/06/2023,"Feriado Municipal",MUNICIPAL,"",BA,Macaúbas 
06/07/2023,"Feriado Municipal",MUNICIPAL,"",BA,Macaúbas 
08/12/2023,"Feriado Municipal",MUNICIPAL,"",BA,Macaúbas 
24/06/2023,"Feriado Municipal",MUNICIPAL,"",BA,Macururé 
27/07/2023,"Feriado Municipal",MUNICIPAL,"",BA,Macururé 
13/06/2023,"Dia de Santo Antônio",MUNICIPAL,"",BA,Madre de Deus 
24/06/2023,"Feriado Municipal",MUNICIPAL,"",BA,Madre de Deus 
27/12/2023,"Feriado Municipal",MUNICIPAL,"",BA,Madre de Deus 
21/05/2023,"Feriado Municipal",MUNICIPAL,"",BA,Maiquinique 
24/06/2023,"Feriado Municipal",MUNICIPAL,"",BA,Maiquinique 
16/07/2023,"Feriado Municipal",MUNICIPAL,"",BA,Maiquinique 
05/08/2023,"Feriado Municipal",MUNICIPAL,"",BA,Mairi 
15/09/2023,"Feriado Municipal",MUNICIPAL,"",BA,Mairi 
07/04/2023,"Feriado Municipal",MUNICIPAL,"",BA,Malhada 
03/05/2023,"Feriado Municipal",MUNICIPAL,"",BA,Malhada 
28/04/2023,"Feriado Municipal",MUNICIPAL,"",AC,Acrelândia 
06/09/2023,"Feriado Municipal",MUNICIPAL,"",AC,Acrelândia 
14/05/2023,"Feriado Municipal",MUNICIPAL,"",AC,Assis Brasil 
31/05/2023,"Feriado Municipal",MUNICIPAL,"",AC,Assis Brasil 
15/08/2023,"Feriado Municipal",MUNICIPAL,"",AC,Assis Brasil 
03/07/2023,"Feriado Municipal",MUNICIPAL,"",AC,Brasiléia 
06/09/2023,"Feriado Municipal",MUNICIPAL,"",AC,Brasiléia 
06/09/2023,"Feriado Municipal",MUNICIPAL,"",AC,Bujari 
06/09/2023,"Feriado Municipal",MUNICIPAL,"",AC,Capixaba 
18/08/2023,"Nossa Sra da Glória",MUNICIPAL,"Nossa Senhora da Glória. Feriado movido para Sexta-Feira, segundo decreto municipal",AC,Cruzeiro do Sul 
29/09/2023,"Aniversário da Cidade",MUNICIPAL,"Aniversário de Cruzeiro do Sul. Feriado movido para Sexta-Feira, segundo decreto municipal",AC,Cruzeiro do Sul 
28/04/2023,"Feriado Municipal",MUNICIPAL,"",AC,Epitaciolândia 
06/09/2023,"Feriado Municipal",MUNICIPAL,"",AC,Epitaciolândia 
27/06/2023,"Dia da Padroeira da Cidade",MUNICIPAL,"Homenagem a Nossa Senhora do Perpetuo Socorro, a Padroeira de Feijó, por meio da Lei Municipal de Nº 452 de 01 de junho de 2009",AC,Feijó 
06/09/2023,"Feriado Municipal",MUNICIPAL,"",AC,Feijó 
21/12/2023,"Feriado Municipal",MUNICIPAL,"",AC,Feijó 
30/05/2023,"Feriado Municipal",MUNICIPAL,"",AC,Mâncio Lima 
06/09/2023,"Feriado Municipal",MUNICIPAL,"",AC,Mâncio Lima 
14/05/2023,"Feriado Municipal",MUNICIPAL,"",AC,Manoel Urbano 
06/09/2023,"Feriado Municipal",MUNICIPAL,"",AC,Manoel Urbano 
18/11/2023,"Feriado Municipal",MUNICIPAL,"",AC,Manoel Urbano 
30/03/2023,"Feriado Municipal",MUNICIPAL,"",AC,Plácido de Castro 
06/09/2023,"Feriado Municipal",MUNICIPAL,"",AC,Plácido de Castro 
06/09/2023,"Feriado Municipal",MUNICIPAL,"",AC,Porto Acre 
25/01/2023,"Dia do Evangélico",MUNICIPAL,"Lei Municipal nº 1.601/2006 (Dia 23/01 transferido para o dia 25/01, conforme Lei Estadual no 2.126/2009)",AC,Rio Branco 
28/12/2023,"Aniversário do Município",MUNICIPAL,"Aniversário do Município de Rio Branco - Lei Municipal nº 1.609/2006",AC,Rio Branco 
08/04/2023,"Padre Paulino Baldassari",MUNICIPAL,"Feriado em Homenagem a Morte de Padre Paulino Baldassari",AC,Sena Madureira 
06/09/2023,"Feriado Municipal",MUNICIPAL,"",AC,Sena Madureira 
25/09/2023,"Feriado Municipal",MUNICIPAL,"",AC,Sena Madureira 
08/12/2023,"Feriado Municipal",MUNICIPAL,"",AC,Sena Madureira 
14/05/2023,"Feriado Municipal",MUNICIPAL,"",AC,Senador Guiomard 
31/05/2023,"Feriado Municipal",MUNICIPAL,"",AC,Senador Guiomard 
06/09/2023,"Feriado Municipal",MUNICIPAL,"",AC,Senador Guiomard 
24/04/2023,"Aniversário da Cidade",MUNICIPAL,"Aniversário da Cidade de Tarauacá, segundo lei nº 152/79",AC,Tarauacá 
04/10/2023,"Dia de S. Francisco Assis",MUNICIPAL,"Comemoração ao dia de São Francisco de Assis, conforme decreto no 161/1979",AC,Tarauacá 
06/09/2023,"Feriado Municipal",MUNICIPAL,"",AC,Xapuri 
22/12/2023,"Feriado Municipal",MUNICIPAL,"",AC,Xapuri 
24/04/2023,"Feriado Municipal",MUNICIPAL,"",AL,Água Branca 
08/12/2023,"Feriado Municipal",MUNICIPAL,"",AL,Água Branca 
02/02/2023,"Feriado Municipal",MUNICIPAL,"",AL,Anadia 
18/07/2023,"Feriado Municipal",MUNICIPAL,"",AL,Anadia 
20/07/2023,"Feriado Municipal",MUNICIPAL,"",AL,Anadia 
02/02/2023,"Feriado Municipal",MUNICIPAL,"",AL,Arapiraca 
30/10/2023,"Feriado Municipal",MUNICIPAL,"",AL,Arapiraca 
08/12/2023,"Feriado Municipal",MUNICIPAL,"",AL,Arapiraca 
01/02/2023,"Feriado Municipal",MUNICIPAL,"",AL,Atalaia 
02/02/2023,"Feriado Municipal",MUNICIPAL,"",AL,Atalaia 
08/12/2023,"Feriado Municipal",MUNICIPAL,"",AL,Atalaia 
26/07/2023,"Feriado Municipal",MUNICIPAL,"",AL,Barra de São Miguel 
02/08/2023,"Feriado Municipal",MUNICIPAL,"",AL,Barra de São Miguel 
08/09/2023,"Feriado Municipal",MUNICIPAL,"",AL,Batalha 
08/12/2023,"Feriado Municipal",MUNICIPAL,"",AL,Batalha 
22/12/2023,"Feriado Municipal",MUNICIPAL,"",AL,Batalha 
22/05/2023,"Feriado Municipal",MUNICIPAL,"",AL,Boca da Mata 
20/07/2023,"Feriado Municipal",MUNICIPAL,"",AL,Boca da Mata 
11/11/2023,"Feriado Municipal",MUNICIPAL,"",AL,Boca da Mata 
08/09/2023,"Feriado Municipal",MUNICIPAL,"",AL,Cacimbinhas 
19/09/2023,"Feriado Municipal",MUNICIPAL,"",AL,Cacimbinhas 
08/06/2023,"Feriado Municipal",MUNICIPAL,"",AL,Campo Alegre 
31/05/2023,"Feriado Municipal",MUNICIPAL,"",AL,Campo Grande 
01/06/2023,"Feriado Municipal",MUNICIPAL,"",AL,Campo Grande 
13/12/2023,"Feriado Municipal",MUNICIPAL,"",AL,Campo Grande 
19/03/2023,"São José",MUNICIPAL,"Dia de São José",AL,Canapi 
22/08/2023,"Feriado Municipal",MUNICIPAL,"",AL,Canapi 
15/08/2023,"Dia de São Benedito, Padroeiro do município",MUNICIPAL,"",AL,Coité do Nóia 
21/09/2023,"Emancipação política do município",MUNICIPAL,"",AL,Coité do Nóia 
16/07/2023,"Feriado Municipal",MUNICIPAL,"",AL,Colônia Leopoldina 
16/05/2023,"Feriado Municipal",MUNICIPAL,"",AL,Coruripe 
08/12/2023,"Feriado Municipal",MUNICIPAL,"",AL,Coruripe 
23/04/2023,"Feriado Municipal",MUNICIPAL,"",AL,Craíbas 
08/12/2023,"Feriado Municipal",MUNICIPAL,"",AL,Craíbas 
14/02/2023,"Feriado Municipal",MUNICIPAL,"",AL,Delmiro Gouveia 
20/01/2023,"Feriado Municipal",MUNICIPAL,"",AL,Dois Riachos 
02/02/2023,"Feriado Municipal",MUNICIPAL,"",AL,Dois Riachos 
08/07/2023,"Feriado Municipal",MUNICIPAL,"",AL,Dois Riachos 
20/07/2023,"Feriado Municipal",MUNICIPAL,"",AL,Dois Riachos 
25/04/2023,"Feriado Municipal",MUNICIPAL,"",AL,Feira Grande 
08/12/2023,"Feriado Municipal",MUNICIPAL,"",AL,Feira Grande 
08/12/2023,"Feriado Municipal",MUNICIPAL,"",AL,Girau do Ponciano 
27/12/2023,"Feriado Municipal",MUNICIPAL,"",AL,Igaci 
16/05/2023,"Emancipação Política",MUNICIPAL,"Emancipação Política",AL,Igreja Nova 
22/08/2023,"Aniversário do Município",MUNICIPAL,"Aniversário da Emancipação Política do Município",AL,Inhapi 
07/10/2023,"N. Sra. do Rosário",MUNICIPAL,"Dia de Nossa Senhora do Rosário, padroeira do Município",AL,Inhapi 
09/07/2023,"Feriado Municipal",MUNICIPAL,"",AL,Junqueiro 
20/07/2023,"Feriado Municipal",MUNICIPAL,"",AL,Lagoa da Canoa 
14/08/2023,"Feriado Municipal",MUNICIPAL,"",AL,Lagoa da Canoa 
28/08/2023,"Feriado Municipal",MUNICIPAL,"",AL,Lagoa da Canoa 
08/12/2023,"Feriado Municipal",MUNICIPAL,"",AL,Lagoa da Canoa 
20/01/2023,"Feriado Municipal",MUNICIPAL,"",AL,Limoeiro de Anadia 
31/05/2023,"Feriado Municipal",MUNICIPAL,"",AL,Limoeiro de Anadia 
08/12/2023,"Feriado Municipal",MUNICIPAL,"",AL,Limoeiro de Anadia 
27/08/2023,"Dia da Padroeira de Maceió, Nossa Senhora dos Prazeres, segundo a Lei nº 1391, de 16 de maio de 1967",MUNICIPAL," http://leismunicipa.is/angmr",AL,Maceió 
08/12/2023,"Dia de Nossa Senhora da Conceição, segundo a Lei nº 1391, de 16 de maio de 1967",MUNICIPAL," http://leismunicipa.is/angmr",AL,Maceió 
01/06/2023,"Feriado Municipal",MUNICIPAL,"",AL,Major Isidoro 
13/06/2023,"Dia de Santo Antônio",MUNICIPAL,"",AL,Major Isidoro 
24/04/2023,"Feriado Municipal",MUNICIPAL,"",AL,Maragogi 
13/06/2023,"Dia de Santo Antônio",MUNICIPAL,"",AL,Maragogi 
02/01/2023,"Feriado Municipal",MUNICIPAL,"",AL,Maravilha 
07/12/2023,"Feriado Municipal",MUNICIPAL,"",AL,Maravilha 
08/12/2023,"Feriado Municipal",MUNICIPAL,"",AL,Maravilha 
19/03/2023,"São José",MUNICIPAL,"Dia de São José, padroeiro da Cidade",AL,Marechal Deodoro 
07/04/2023,"Sexta-Feira Santa",MUNICIPAL,"Sexta-Feira Santa",AL,Marechal Deodoro 
05/08/2023,"Dia de Marechal Deodoro",MUNICIPAL,"Dia do Nascimento de Marechal Deodoro",AL,Marechal Deodoro 
08/12/2023,"Imaculada Conceição",MUNICIPAL,"Dia da Imaculada Conceição",AL,Marechal Deodoro 
15/01/2023,"Feriado Municipal",MUNICIPAL,"",AL,Maribondo 
24/08/2023,"Feriado Municipal",MUNICIPAL,"",AL,Maribondo 
08/12/2023,"Feriado Municipal",MUNICIPAL,"",AL,Maribondo 
18/03/2023,"Feriado Municipal",MUNICIPAL,"",AL,Mata Grande 
24/04/2023,"Feriado Municipal",MUNICIPAL,"",AL,Matriz de Camaragibe 
24/05/2023,"Feriado Municipal",MUNICIPAL,"",AL,Matriz de Camaragibe 
13/12/2023,"Feriado Municipal",MUNICIPAL,"",AL,Matriz de Camaragibe 
08/12/2023,"Feriado Municipal",MUNICIPAL,"",AL,Murici 
19/03/2023,"São José",MUNICIPAL,"Dia de São José",AL,Novo Lino 
01/12/2023,"Feriado Municipal",MUNICIPAL,"",AL,Novo Lino 
13/06/2023,"Dia de Santo Antônio",MUNICIPAL,"",AL,Olho d'Água das Flores 
