18/04/2026,Sexta-feira da Paixão,MUNICIPAL,Sexta-feira da Paixão,AL,2704302
19/06/2026,Corpus Christi,MUNICIPAL,Corpus Christi,AL,2704302
27/08/2026,Padroeira,MUNICIPAL,"Dia de Nossa Senhora dos Prazeres, padroeira de Maceió",AL,2704302
08/12/2026,N. Sra. da Conceição,MUNICIPAL,Dia de Nossa Senhora da Conceição,AL,2704302
24/04/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,AL,2704500
13/06/2026,Dia de Santo Antônio,MUNICIPAL,Dia de Santo Antônio,AL,2704500
19/03/2026,São José,MUNICIPAL,"Dia de São José, padroeiro da Cidade",AL,2704708
18/04/2026,Sexta-Feira Santa,MUNICIPAL,Sexta-Feira Santa,AL,2704708
05/08/2026,Dia de Marechal Deodoro,MUNICIPAL,Dia do Nascimento de Marechal Deodoro,AL,2704708
08/12/2026,Imaculada Conceição,MUNICIPAL,Dia da Imaculada Conceição,AL,2704708
15/01/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,AL,2704807
24/08/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,AL,2704807
08/12/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,AL,2704807
24/04/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,AL,2705101
24/05/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,AL,2705101
13/12/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,AL,2705101
08/12/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,AL,2705507
13/06/2026,Dia de Santo Antônio,MUNICIPAL,Dia de Santo Antônio,AL,2705705
02/12/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,AL,2705705
02/02/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,AL,2706000
16/07/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,AL,2706000
08/12/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,AL,2706000
12/04/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,AL,2706703
08/12/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,AL,2706703
16/03/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,AL,2707602
27/09/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,AL,2707602
13/07/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,AL,2707701
08/12/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,AL,2707701
24/04/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,AL,2708006
26/07/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,AL,2708006
08/12/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,AL,2708006
16/07/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,AM,1302504
04/03/2026,Carnaval,MUNICIPAL,Carnaval,AM,1302603
05/03/2026,Quarta-feira de cinzas,MUNICIPAL,Feriado na quarta-feira de cinzas até às 12 (doze) horas.,AM,1302603
24/10/2026,Aniversário de Manaus,MUNICIPAL,Elevação de Manaus à categoria de Cidade,AM,1302603
13/03/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,AM,1303700
13/06/2026,Dia de Santo Antônio,MUNICIPAL,Dia de Santo Antônio,AM,1303700
04/02/2026,Aniversário de Macapá,MUNICIPAL,Aniversário de Macapá,AP,1600303
13/06/2026,Dia de Santo Antônio,MUNICIPAL,Dia de Santo Antônio,BA,2900702
24/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2900702
16/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2902708
24/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2902708
26/05/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2903201
24/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2903201
02/08/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2903201
30/03/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2904506
24/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2904506
08/09/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2904506
17/09/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2904506
20/01/2026,São Sebastião,MUNICIPAL,"Dia do padroeiro da cidade, São Sebastião.",BA,2904605
11/06/2026,Aniversário da Cidade,MUNICIPAL,Aniversário da Cidade,BA,2904605
24/06/2026,São João,MUNICIPAL,Dia de São João,BA,2904605
06/08/2026,Louvor ao Bom Jesus,MUNICIPAL,Louvor ao Bom Jesus,BA,2904605
13/03/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2904902
24/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2904902
25/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2904902
08/12/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2904902
24/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2905008
14/08/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2905008
08/09/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2905008
06/11/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2905008
07/04/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2905305
08/12/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2905305
07/01/2026,São Tomaz de Cantuária,MUNICIPAL,"Dia do Padroeiro do Município, São Tomaz de Cantuária",BA,2905701
18/04/2026,Sexta-Feira Santa,MUNICIPAL,"Sexta-Feira Santa, paixão de cristo",BA,2905701
24/06/2026,Dia de São João,MUNICIPAL,Comemorações dos festejos juninos,BA,2905701
28/09/2026,Aniversário da Cidade,MUNICIPAL,Feriado em comemoração do Aniversário da Cidade de Camaçari,BA,2905701
26/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2907509
26/07/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2907509
09/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2907806
15/08/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2907806
11/02/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2908002
12/12/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2908002
24/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2908408
07/07/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2908408
23/09/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2908408
08/12/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2908408
24/06/2026,São João,MUNICIPAL,São João,BA,2908507
20/10/2026,Aniversário,MUNICIPAL,Aniversário de Conceição do Jacuipe,BA,2908507
08/12/2026,N. Sra. da Conceição,MUNICIPAL,Dia de Nossa Senhora da Conceição,BA,2908507
30/03/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2909307
24/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2909307
15/08/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2909307
01/09/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2909307
12/03/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2909604
25/02/2026,Emancipação do município,MUNICIPAL,Emancipação do município,BA,2910057
15/08/2026,Padroeira da cidade,MUNICIPAL,Padroeira da cidade,BA,2910057
20/11/2026,Dia da Consciência Negra,MUNICIPAL,Dia da Consciência Negra,BA,2910057
07/04/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2910107
24/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2910107
31/05/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2910404
24/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2910404
