25/02/2069,Carnaval,FACULTATIVO,"Ponto Facultativo, ou seja, cabe às empresas e orgão públicos decidirem se trabalharão ou não.",,
25/02/2069,Segunda de Carnaval,FACULTATIVO,Ponto Facultativo nas repartições públicas,,
26/02/2069,Carnaval,FACULTATIVO,"Carnaval NÃO é um feriado oficial, é Ponto Facultativo, ou seja, cabe às empresas e orgão públicos decidirem se trabalharão ou não.",,
26/02/2069,Terça de Carnaval,FACULTATIVO,"Feriado apenas no Comércio, segundo Lei nº 5913, de 21 de junho de 1991",,
27/02/2069,Carnaval,FACULTATIVO,Ponto Facultativo até às 14h.,,
27/02/2069,Quarta Feira de Cinzas,FACULTATIVO,Ponto Facultativo nas repartições públicas,,
28/02/2069,Facultativo,FACULTATIVO,"aniversário de morte de José Pedro Dias, fundador de Juara",MT,5105101
19/03/2069,Dia de São José,FACULTATIVO,Padroeiro do Estado do Ceará,CE,
19/03/2069,São José,FACULTATIVO,Dia de São José padroeiro de Mafra,SC,4210100
29/03/2069,Aniversário da Cidade,FACULTATIVO,"Fundação de Curitiba - Aniversário da Cidade (Ponto Facultativo), conforme Lei Municipal nº229,26/12/49",PR,4106902
11/04/2069,Quinta-feira santa,FACULTATIVO,,,
13/06/2069,Corpus Christi,FACULTATIVO,"Ponto Facultativo no País, mas Feriado Municipal em algumas cidades.. Corpus Christi, expressão latina que significa Corpo de Cristo, é uma festa Cristã realizada na quinta-feira seguinte ao domingo da Santíssima Trindade.",,
26/07/2069,Fundação da Cidade de Goiás,FACULTATIVO,"Feriado para Servidores Públicos. Determinado pelo Estatuto dos Funcionários Públicos Civis do Estado de Goiás e de suas Autarquias, Lei nº 10.460, de 22 de fevereiro de 1988",GO,5208905
15/10/2069,Dia do Professor,FACULTATIVO,"FERIADO ESCOLAR - No dia 15 de outubro de 1827 (dia consagrado à educadora Santa Teresa de Ávila), o Imperador do Brasil, Pedro I, baixou um Decreto Imperial que criou o Ensino Elementar no Brasil. Pelo decreto, ""todas as cidades, vilas e lugarejos teriam suas escolas de primeiras letras""",,
24/10/2069,Pedra fundamental de Goiânia,FACULTATIVO,"Feriado para Servidores Públicos. Determinado pelo Estatuto dos Funcionários Públicos Civis do Estado de Goiás e de suas Autarquias, Lei nº 10.460, de 22 de fevereiro de 1988",GO,
28/10/2069,Dia do Servidor Público,FACULTATIVO,Dia do Servidor Público - art. 249 da Lei Municipal nº 2.215/1991. O dia do servidor público é feriado apenas para funcionários públicos.,,
31/12/2069,"Após o meio-dia, Véspera de Ano Novo",FACULTATIVO,De acordo com o Decreto nº 18882-E de 01 de junho de 2015,,
